n	expression
1674	(((((0x1+0x23)-0x4)-0x5)+0x678)-0x9)
1675	((((0x123-0x4)*0x5)+0x67)+0x89)
1676	((((0x1+0x2)*0x34)+0x567)+0x89)
1677	((((0x123+0x4)+0x567)+0x8)-0x9)
1678	((0x123+0x4)-(0x567*(0x8-0x9)))
1679	((((0x123+0x4)+0x567)-0x8)+0x9)
1680	((((0x1*0x23)-(0x4*0x5))+0x678)+0x9)
1681	(((0x12-(0x34*0x5))-0x6)+0x789)
1682	((((0x1-0x23)+0x45)+0x678)-0x9)
1683	(((((0x1*0x23)-0x4)+0x5)+0x678)-0x9)
1684	(((((0x1+0x23)-0x4)+0x5)+0x678)-0x9)
1685	(((((0x1*0x2)-0x34)*0x5)+0x6)+0x789)
1686	((((0x1*0x23)*0x45)-(0x6*0x78))-0x9)
1687	((((0x123-0x4)+0x567)+0x8)+0x9)
1688	(((0x12+0x345)+(0x67*0x8))+0x9)
1689	((((0x12+0x3)*0x45)+0x67)+0x89)
1690	(((((0x1+0x2)-0x34)*0x5)+0x6)+0x789)
1691	(((((0x1*0x23)+0x4)+0x5)+0x678)-0x9)
1692	(((((0x1+0x23)+0x4)+0x5)+0x678)-0x9)
1693	(((0x12-(0x34*0x5))+0x6)+0x789)
1694	(((0x1*0x2)+0x345)+((0x67-0x8)*0x9))
1695	((((0x12-0x34)-0x5)*0x6)+0x789)
1696	(((((0x1*0x2)+0x34)-0x5)+0x678)-0x9)
1697	(((((0x1+0x2)+0x34)-0x5)+0x678)-0x9)
1698	(0x12+(((0x3*0x4)-0x5)*(0x67+0x89)))
1699	(((((0x1*0x23)+0x4)-0x5)+0x678)+0x9)
1700	((((0x1-0x23)+0x45)+0x678)+0x9)
1701	((0x12+(0x3*(0x4-0x56)))+0x789)
1702	(((((0x1+0x23)-0x4)+0x5)+0x678)+0x9)
1703	(((((0x1-0x2)+0x34)+0x5)+0x678)-0x9)
1704	(((0x1-(0x23*0x4))-0x56)+0x789)
1705	((((0x1*0x2)*0x345)+0x67)-(0x8*0x9))
1706	(((((0x1*0x2)+0x34)+0x5)+0x678)-0x9)
1707	((((0x1-0x23)*0x4)-0x56)+0x789)
1708	((((0x1*0x2)*0x345)-0x67)+0x89)
1709	(((0x1+(0x2*0x345))-0x67)+0x89)
1710	((0x12+0x345)+((0x67-0x8)*0x9))
1711	(((((0x1-0x2)+0x34)-0x5)+0x678)+0x9)
1712	((((0x12+0x34)-0x5)+0x678)-0x9)
1713	(((((0x1-0x2)*0x3)+0x45)+0x678)-0x9)
1714	(((((0x1*0x2)+0x34)-0x5)+0x678)+0x9)
1715	((((0x123+0x4)*0x5)+0x67)+0x89)
1716	(((((0x1+0x2)-0x3)+0x45)+0x678)-0x9)
1717	(((0x1*0x23)-0x45)+(0x67*(0x8+0x9)))
1718	(((((0x1-0x2)+0x3)+0x45)+0x678)-0x9)
1719	((0x12+0x345)+(0x6*(0x7+0x89)))
1720	(((((0x12*0x3)-0x4)+0x5)+0x678)+0x9)
1721	(((((0x1*0x2)+0x3)+0x45)+0x678)-0x9)
1722	((((0x12+0x34)+0x5)+0x678)-0x9)
1723	((((0x1+(0x2*0x3))+0x45)+0x678)-0x9)
1724	(((((0x1*0x2)+0x34)+0x5)+0x678)+0x9)
1725	((((0x1*0x23)-0x45)*0x6)+0x789)
1726	((0x1+((0x23-0x45)*0x6))+0x789)
1727	((((0x1-0x2)-(0x3*0x45))+0x6)+0x789)
1728	(0x12*(((0x34-0x56)-0x7)+0x89))
1729	((((0x1-(0x2*0x3))+0x45)+0x678)+0x9)
1730	((((0x12+0x34)-0x5)+0x678)+0x9)
1731	((((0x1+0x23)-0x45)*0x6)+0x789)
1732	(((((0x12+0x3)-0x4)*0x5)+0x678)-0x9)
1733	((((0x123-0x45)+0x6)*0x7)+0x89)
1734	(((0x12-(0x3*0x45))-0x6)+0x789)
1735	((0x12*((0x3*0x45)-0x67))-0x89)
1736	((((0x12*0x3)*0x4)+0x567)+0x89)
1737	((((0x12+0x3)+0x45)+0x678)-0x9)
1738	((((0x1-0x23)-0x4)-0x5)+((0x6+0x7)*0x89))
1739	(((((0x1*0x2)+0x3)+0x45)+0x678)+0x9)
1740	((((0x12+0x34)+0x5)+0x678)+0x9)
1741	((((0x1*0x2)*(0x34-0x5))+0x678)-0x9)
1742	(((0x123-0x4)+0x567)+(0x8*0x9))
1743	(((0x1*0x2)*(0x345+0x67))-0x89)
1744	((0x1+(0x2*(0x345+0x67)))-0x89)
1745	(((((0x1-0x23)-0x4)*0x5)+0x6)+0x789)
1746	(((0x12-(0x3*0x45))+0x6)+0x789)
1747	(((((0x1+0x23)*0x4)+0x56)*0x7)+0x89)
1748	(((0x1+0x23)-0x45)+((0x6+0x7)*0x89))
1749	((((0x12-0x3)+0x45)+0x678)+0x9)
1750	(((0x123+0x4)+0x567)+(0x8*0x9))
1751	((((0x1*0x23)+0x45)+0x678)-0x9)
1752	((((0x1+0x23)+0x45)+0x678)-0x9)
1753	((((0x12-0x34)*0x5)-0x6)+0x789)
1754	(((((0x12+0x3)*0x4)+0x5)+0x678)+0x9)
1755	((((0x12+0x3)+0x45)+0x678)+0x9)
1756	(((((0x1*0x2)*0x34)+0x5)+0x678)-0x9)
1757	(((((0x1-0x2)+0x3)-0x4)*0x56)+0x789)
1758	((0x12-(0x3*(0x45-0x6)))+0x789)
1759	(((((0x123-0x45)+0x6)-0x7)*0x8)-0x9)
1760	(((((0x1*0x2)*0x345)+0x67)-0x8)-0x9)
1761	((((0x1*0x2)*(0x34+0x5))+0x678)-0x9)
1762	(((0x1+(0x2*(0x34+0x5)))+0x678)-0x9)
1763	(((((0x12-0x3)+0x4)*0x56)+0x78)+0x9)
1764	((0x1*0x234)+(0x5*(0x67+0x89)))
1765	((((0x12-0x34)*0x5)+0x6)+0x789)
1766	(((0x12*0x3)-0x45)+((0x6+0x7)*0x89))
1767	(0x123+(((0x45+0x67)-0x8)*0x9))
1768	((((0x12*(0x3+0x4))-0x5)+0x678)-0x9)
1769	((((0x1*0x23)+0x45)+0x678)+0x9)
1770	((((0x1+0x23)+0x45)+0x678)+0x9)
1771	(((0x1*0x2)*((0x3+0x4)-0x56))+0x789)
1772	(((((0x12+0x3)+0x4)*0x5)+0x678)-0x9)
1773	(((((0x1-0x23)+0x4)*0x5)-0x6)+0x789)
1774	(((((0x1*0x2)*0x34)+0x5)+0x678)+0x9)
1775	(((((0x123-0x45)-0x6)+0x7)*0x8)-0x9)
1776	(((((0x1*0x2)*0x345)+0x67)+0x8)-0x9)
1777	((0x12-(0x34*(0x56-0x78)))-0x9)
1778	(((((0x1*0x2)*0x345)+0x67)-0x8)+0x9)
1779	(((((0x1*0x2)*0x345)-0x6)+0x78)-0x9)
1780	((((0x1+(0x2*0x345))-0x6)+0x78)-0x9)
1781	((((0x12*(0x3-0x4))*0x5)+0x67)*0x89)
1782	(((((0x1*0x23)*0x4)-0x5)+0x678)-0x9)
1783	((((0x1+(0x23*0x4))-0x5)+0x678)-0x9)
1784	((0x1-0x23)-(((0x4-0x56)-0x78)*0x9))
1785	((0x123+(0x45*0x6))+(0x78*0x9))
1786	(((((0x1+0x23)*0x4)-0x5)+0x678)-0x9)
1787	(((0x123*0x4)+((0x56-0x7)*0x8))-0x9)
1788	((((0x12*0x3)+0x45)+0x678)+0x9)
1789	((((0x1*0x23)*0x4)*(0x5-0x6))+0x789)
1790	((((0x1-0x2)-0x34)-0x56)+0x789)
1791	((((0x1-0x2)*0x34)-0x56)+0x789)
1792	(((((0x1*0x23)*0x4)+0x5)+0x678)-0x9)
1793	((((0x1*0x2)-0x34)-0x56)+0x789)
1794	((((0x1+0x2)-0x34)-0x56)+0x789)
1795	((0x12-(0x34*(0x56-0x78)))+0x9)
1796	(((((0x1+0x23)*0x4)+0x5)+0x678)-0x9)
1797	(((((0x1*0x2)*0x345)-0x6)+0x78)+0x9)
1798	(((((0x1*0x2)*0x345)-0x6)-0x7)+0x89)
1799	(((((0x12*0x3)+0x45)+0x67)*0x8)-0x9)
1800	(((((0x1*0x23)*0x4)-0x5)+0x678)+0x9)
1801	((((0x1+(0x23*0x4))-0x5)+0x678)+0x9)
1802	(((((0x1*0x23)-0x4)*0x5)+0x678)-0x9)
1803	((((0x12*0x3)*0x45)+0x6)-0x789)
1804	(((((0x1+0x23)*0x4)-0x5)+0x678)+0x9)
1805	((((0x1-0x23)-0x4)-0x56)+0x789)
1806	((0x123-(0x45*0x6))+0x789)
1807	(((0x123-0x4)+0x567)+0x89)
1808	(((0x12+0x345)-0x6)+(0x7*0x89))
1809	(((0x12-0x34)-0x56)+0x789)
1810	(((0x1*0x234)+0x567)-0x89)
1811	(((0x1+0x234)+0x567)-0x89)
1812	(((((0x1*0x2)*0x345)-0x6)+0x7)+0x89)
1813	((((0x1-0x23)+0x4)-0x56)+0x789)
1814	(((((0x1+0x23)*0x4)+0x5)+0x678)+0x9)
1815	(((0x123+0x4)+0x567)+0x89)
1816	(((0x123*0x4)+(0x5*0x67))+0x89)
1817	(((((0x12*0x3)+0x45)+0x67)*0x8)+0x9)
1818	(((((0x123-0x4)-0x56)-0x7)+0x8)*0x9)
1819	(((((0x1*0x2)*0x3)+0x4)*0x56)+(0x7*0x89))
1820	((((0x1-0x23)-0x45)-0x6)+0x789)
1821	(((((0x123-0x4)-0x5)*0x6)+0x78)+0x9)
1822	(((((0x123-0x4)-0x5)*0x6)-0x7)+0x89)
1823	((((0x1-(0x2*0x3))*0x4)-0x56)+0x789)
1824	(((((0x1*0x2)*0x345)+0x6)+0x7)+0x89)
1825	(((0x12*(0x3-0x4))-0x56)+0x789)
1826	(((((0x1+0x2)*0x34)+0x5)+0x678)+0x9)
1827	(((0x1+0x2)*(0x34-0x56))+0x789)
1828	((0x1-((0x2+0x34)*(0x56-0x78)))-0x9)
1829	(((0x1-0x23)*(0x4-0x56))-(0x7*0x89))
1830	((((0x1*0x2)*(0x345+0x6))+0x7)+0x89)
1831	(((((0x1+0x2)*0x34)+0x56)*0x7)+0x89)
1832	((((0x1-0x23)-0x45)+0x6)+0x789)
1833	((((0x1*0x2)-(0x3*0x4))-0x56)+0x789)
1834	((((0x1+0x2)-(0x3*0x4))-0x56)+0x789)
1835	(((((0x1-0x2)-0x3)-0x4)-0x56)+0x789)
1836	(((0x12-0x3)-0x45)*(0x67-0x89))
1837	((((0x1-(0x2*0x34))+0x5)+0x6)+0x789)
1838	(((((0x1*0x2)-0x3)-0x4)-0x56)+0x789)
1839	((((0x12*0x3)-0x45)*0x6)+0x789)
1840	((((0x1+0x2)*(0x3-0x4))-0x56)+0x789)
1841	(((((0x1-0x2)+0x3)-0x4)-0x56)+0x789)
1842	(((((0x1*0x23)+0x4)*0x5)+0x678)-0x9)
1843	(((((0x1+0x2)-0x3)*0x4)-0x56)+0x789)
1844	(((((0x1*0x2)+0x3)-0x4)-0x56)+0x789)
1845	(((((0x1*0x2)*0x3)-0x4)-0x56)+0x789)
1846	(((((0x1*0x2)-0x3)+0x4)-0x56)+0x789)
1847	(((((0x1+0x2)-0x3)+0x4)-0x56)+0x789)
1848	(((((0x1+0x2)*0x3)-0x4)-0x56)+0x789)
1849	(((0x12-(0x3*0x4))-0x56)+0x789)
1850	(((((0x1-0x2)-0x3)-0x45)-0x6)+0x789)
1851	(((((0x1-0x2)*0x3)-0x45)-0x6)+0x789)
1852	(((((0x1*0x2)+0x3)+0x4)-0x56)+0x789)
1853	(((((0x1*0x2)*0x3)+0x4)-0x56)+0x789)
1854	((((0x12-0x3)-0x4)-0x56)+0x789)
1855	((((0x1*0x234)*0x5)-0x6)-(0x7*0x89))
1856	(((((0x1+0x2)*0x3)+0x4)-0x56)+0x789)
1857	((((0x1*0x2)*(0x3+0x4))-0x56)+0x789)
1858	(((((0x12*0x3)*0x4)-0x5)+0x678)-0x9)
1859	(((0x12+0x34)*(0x5-0x6))+0x789)
1860	((((0x12+0x3)-0x4)-0x56)+0x789)
1861	(((0x1*0x2)*(0x34-0x56))+0x789)
1862	((((0x12-0x3)+0x4)-0x56)+0x789)
1863	(((((0x1*0x2)+0x3)*0x4)-0x56)+0x789)
1864	((((0x1+0x2)*(0x3+0x4))-0x56)+0x789)
1865	(((0x12-0x34)-(0x5*0x6))+0x789)
1866	(((((0x1*0x2)-0x3)*0x45)+0x6)+0x789)
1867	(((((0x1*0x2)*0x3)*0x4)-0x56)+0x789)
1868	((((0x12+0x3)+0x4)-0x56)+0x789)
1869	(((0x123-0x45)+0x678)-0x9)
1870	(((((0x123+0x4)-0x5)*0x6)-0x7)+0x89)
1871	(((((0x1*0x2)+0x3)-0x45)+0x6)+0x789)
1872	(((0x12+(0x3*0x45))+0x678)-0x9)
1873	(((0x12+(0x3*0x4))-0x56)+0x789)
1874	((((0x1*0x23)-0x4)-0x56)+0x789)
1875	((((0x1+0x23)-0x4)-0x56)+0x789)
1876	((0x123-(0x4*0x56))+0x789)
1877	(((((0x1-0x2)-0x34)-0x5)+0x6)+0x789)
1878	(((((0x1*0x2)-0x34)+0x5)-0x6)+0x789)
1879	((((0x1-0x23)*0x4)+0x56)+0x789)
1880	(((((0x1*0x2)-0x34)-0x5)+0x6)+0x789)
1881	((((0x12-0x3)-0x45)+0x6)+0x789)
1882	((((0x1*0x23)+0x4)-0x56)+0x789)
1883	((((0x1+0x23)+0x4)-0x56)+0x789)
1884	((((0x12-0x34)-0x5)-0x6)+0x789)
1885	(((0x1*0x23)+0x45)+((0x6+0x7)*0x89))
1886	(((((0x12*0x3)*0x4)+0x5)+0x678)+0x9)
1887	(((0x123-0x45)+0x678)+0x9)
1888	(((((0x1-0x2)*0x34)+0x5)+0x6)+0x789)
1889	((((0x1*0x23)-0x45)-0x6)+0x789)
1890	((((0x1+0x23)-0x45)-0x6)+0x789)
1891	(((((0x1+0x2)-0x34)+0x5)+0x6)+0x789)
1892	(((((0x1-0x23)-0x4)-0x5)+0x6)+0x789)
1893	((((0x12*0x3)-0x4)-0x56)+0x789)
1894	((((0x1-0x2)+0x34)-0x56)+0x789)
1895	((0x12+(0x34*(0x5-0x6)))+0x789)
1896	((((0x12-0x34)-0x5)+0x6)+0x789)
1897	((((0x1*0x2)+0x34)-0x56)+0x789)
1898	((((0x1+0x2)+0x34)-0x56)+0x789)
1899	((((0x1+0x23)*(0x4-0x5))+0x6)+0x789)
1900	(((((0x1-0x23)+0x4)-0x5)+0x6)+0x789)
1901	((((0x1*0x23)-0x45)+0x6)+0x789)
1902	((((0x1+0x23)-0x45)+0x6)+0x789)
1903	((((0x12-0x3)*0x4)-0x56)+0x789)
1904	((((0x12+0x3)+0x4)*(0x5-0x6))+0x789)
1905	((0x12*((0x3*0x45)+0x6))-0x789)
1906	((((0x12-0x34)+0x5)+0x6)+0x789)
1907	((((0x1-0x2)*0x34)+(0x5*0x6))+0x789)
1908	((((0x12*0x3)-0x45)-0x6)+0x789)
1909	((((0x1*0x2)+(0x34*0x5))+0x678)-0x9)
1910	(((((0x1-0x23)+0x4)+0x5)+0x6)+0x789)
1911	(0x123+(((0x45+0x67)+0x8)*0x9))
1912	(((0x1-(0x2*0x34))+0x56)+0x789)
1913	(((0x12+0x34)-0x56)+0x789)
1914	((((0x1*0x2)*0x345)+0x67)+0x89)
1915	(((0x1+(0x2*0x345))+0x67)+0x89)
1916	((((0x12+0x3)-0x4)-(0x5*0x6))+0x789)
1917	(((((0x1*0x2)+0x34)*0x5)+0x678)-0x9)
1918	(((0x123-(0x4*0x5))+0x678)-0x9)
1919	((0x12*((0x34+0x5)+(0x6*0x7)))+0x89)
1920	((((0x12*0x3)-0x45)+0x6)+0x789)
1921	(((((0x123+0x4)+0x5)-0x6)*0x7)-0x89)
1922	(((((0x1+0x2)+0x34)*0x5)+0x678)-0x9)
1923	(((((0x1+0x2)-0x3)*0x45)-0x6)+0x789)
1924	((0x12+0x34)+((0x56+0x78)*0x9))
1925	(((0x12+(0x34*0x5))+0x678)-0x9)
1926	((((0x1+0x2)+0x345)+0x6)+(0x78*0x9))
1927	((((0x12+0x3)*0x4)-0x56)+0x789)
1928	((((0x1+0x2)+(0x34*0x5))+0x678)+0x9)
1929	((((0x1+0x2)-0x3)*0x456)+0x789)
1930	((((0x1*0x234)+0x567)-0x8)-0x9)
1931	((((0x1+0x234)+0x567)-0x8)-0x9)
1932	(((0x1-0x2)+0x3)*((0x456-0x7)-0x89))
1933	(((0x123*0x4)-0x5)+(0x6*(0x78+0x9)))
1934	((((0x12-(0x3*0x4))+0x5)-0x6)+0x789)
1935	(((((0x1*0x2)+0x34)*0x5)+0x678)+0x9)
1936	(((0x123-(0x4*0x5))+0x678)+0x9)
1937	((((0x123+0x4)-0x5)+0x678)-0x9)
1938	((0x123-((0x4-0x5)*0x678))-0x9)
1939	((((0x123-0x4)+0x5)+0x678)-0x9)
1940	(((((0x1+0x2)+0x34)*0x5)+0x678)+0x9)
1941	(((0x12+0x345)+0x6)+(0x78*0x9))
1942	(((0x123-((0x4-0x5)*0x6))*0x7)-0x89)
1943	(((0x12+(0x34*0x5))+0x678)+0x9)
1944	(0x12*((0x345-(0x6*0x78))-0x9))
1945	(((((0x12+0x3)-0x4)+0x5)-0x6)+0x789)
1946	((((0x1*0x234)+0x567)+0x8)-0x9)
1947	((((0x1*0x2)*0x34)-0x56)+0x789)
1948	((((0x1*0x234)+0x567)-0x8)+0x9)
1949	((((0x1+0x234)+0x567)-0x8)+0x9)
1950	(((((0x1+0x23)-0x4)-0x5)-0x6)+0x789)
1951	(((((0x12-0x3)-0x4)+0x5)+0x6)+0x789)
1952	(((0x1*0x2)*(0x345+0x67))+(0x8*0x9))
1953	(((((0x12+0x3)+0x4)+0x5)-0x6)+0x789)
1954	((((0x1+0x2)+0x34)-(0x5*0x6))+0x789)
1955	((((0x123+0x4)-0x5)+0x678)+0x9)
1956	((0x123-((0x4-0x5)*0x678))+0x9)
1957	((((0x123-0x4)+0x5)+0x678)+0x9)
1958	((((0x1-0x23)+0x45)-0x6)+0x789)
1959	(((((0x1*0x23)-0x4)+0x5)-0x6)+0x789)
1960	(((((0x1+0x23)-0x4)+0x5)-0x6)+0x789)
1961	(((((0x1*0x23)-0x4)-0x5)+0x6)+0x789)
1962	((((0x1-0x2)-0x34)+0x56)+0x789)
1963	((((0x1-0x2)*0x34)+0x56)+0x789)
1964	((((0x1*0x234)+0x567)+0x8)+0x9)
1965	((((0x1*0x2)-0x34)+0x56)+0x789)
1966	((((0x1+0x2)-0x34)+0x56)+0x789)
1967	(((((0x1*0x23)+0x4)+0x5)-0x6)+0x789)
1968	(((((0x1+0x23)+0x4)+0x5)-0x6)+0x789)
1969	(((0x12*(0x3+0x4))-0x56)+0x789)
1970	((((0x1-0x23)+0x45)+0x6)+0x789)
1971	(((((0x1*0x23)-0x4)+0x5)+0x6)+0x789)
1972	((0x12-0x34)*((0x56-0x7)-0x89))
1973	((0x123-0x45)+(0x67*(0x8+0x9)))
1974	((((0x123*0x4)-0x5)+(0x67*0x8))-0x9)
1975	(((0x12*0x3)*0x45)-(0x67*(0x8+0x9)))
1976	(((0x123+(0x4*0x5))+0x678)+0x9)
1977	((((0x1-0x23)-0x4)+0x56)+0x789)
1978	(((((0x12*0x3)-0x4)+0x5)-0x6)+0x789)
1979	(((((0x1*0x23)+0x4)+0x5)+0x6)+0x789)
1980	(0x12*(((0x34-0x56)+0x7)+0x89))
1981	(((0x12-0x34)+0x56)+0x789)
1982	(((((0x1*0x2)+0x34)+0x5)-0x6)+0x789)
1983	((((0x1*0x23)*0x4)-0x56)+0x789)
1984	(((0x1+(0x23*0x4))-0x56)+0x789)
1985	((((0x1-0x23)+0x4)+0x56)+0x789)
1986	(((((0x12*0x3)+0x4)+0x5)-0x6)+0x789)
1987	((((0x1+0x23)*0x4)-0x56)+0x789)
1988	((((0x12+0x34)-0x5)-0x6)+0x789)
1989	((0x12+0x345)+((0x6+0x78)*0x9))
1990	(((((0x12*0x3)-0x4)+0x5)+0x6)+0x789)
1991	(((((0x1*0x2)-0x3)+0x45)-0x6)+0x789)
1992	(((((0x1*0x2)+0x3)*0x45)+0x678)-0x9)
1993	(((0x1+((0x2+0x3)*0x45))+0x678)-0x9)
1994	(((((0x1*0x2)+0x34)+0x5)+0x6)+0x789)
1995	(((((0x1+0x2)+0x34)+0x5)+0x6)+0x789)
1996	((((0x123+(0x4*0x5))*0x6)-0x7)+0x89)
1997	((((0x12+0x34)*0x5)+0x678)-0x9)
1998	((((0x12+0x34)+0x5)-0x6)+0x789)
1999	((((0x1+0x2)*0x34)-0x56)+0x789)
2000	((((0x12+0x34)-0x5)+0x6)+0x789)
2001	(((((0x1+0x2)*0x3)+0x45)-0x6)+0x789)
2002	(((((0x12+0x3)*0x4)-0x5)-0x6)+0x789)
2003	((0x123-0x45)+((0x6+0x7)*0x89))
2004	(((((0x1+0x2)-0x3)+0x45)+0x6)+0x789)
2005	(((((0x123+0x4)+0x5)+0x6)*0x7)-0x89)
2006	(((((0x1-0x2)+0x3)+0x45)+0x6)+0x789)
2007	(((0x123+0x45)+0x678)-0x9)
2008	(((((0x1-0x2)*0x3)-0x4)+0x56)+0x789)
2009	((0x12*((0x3*0x45)-0x67))+0x89)
2010	((((0x12+0x34)+0x5)+0x6)+0x789)
2011	(((((0x1*0x2)-0x3)*0x4)+0x56)+0x789)
2012	(((((0x12+0x3)*0x4)+0x5)-0x6)+0x789)
2013	((((0x12+0x3)+0x45)-0x6)+0x789)
2014	(((((0x12+0x3)*0x4)-0x5)+0x6)+0x789)
2015	((((0x12+0x34)*0x5)+0x678)+0x9)
2016	((((0x123+0x45)*0x6)-0x7)-0x89)
2017	(((0x1*0x2)*(0x345+0x67))+0x89)
2018	((0x1+(0x2*(0x345+0x67)))+0x89)
2019	((((0x12-0x3)+0x45)+0x6)+0x789)
2020	(((0x1+0x234)+0x567)+(0x8*0x9))
2021	(((0x12-(0x3*0x4))+0x56)+0x789)
2022	(((((0x1*0x2)*0x34)-0x5)-0x6)+0x789)
2023	(((0x123-0x45)-0x67)*(0x8+0x9))
2024	(((((0x1*0x2)+0x3)+0x4)+0x56)+0x789)
2025	(((0x123+0x45)+0x678)+0x9)
2026	((((0x12-0x3)-0x4)+0x56)+0x789)
2027	((((0x1*0x23)+0x45)-0x6)+0x789)
2028	((((0x1+0x23)+0x45)-0x6)+0x789)
2029	(((0x12+0x34)+(0x5*0x6))+0x789)
2030	((((0x123+0x45)*0x6)+0x7)-0x89)
2031	((((0x123+0x45)*0x6)-0x78)-0x9)
2032	((((0x12+0x3)-0x4)+0x56)+0x789)
2033	((0x12-((0x3-0x4)*0x56))+0x789)
2034	((((0x12-0x3)+0x4)+0x56)+0x789)
2035	(((0x1-0x23)+0x456)+(0x7*0x89))
2036	((((0x1+0x2)*(0x3+0x4))+0x56)+0x789)
2037	(((0x123*0x4)-0x56)+(0x7*0x89))
2038	(((0x1+(0x2*(0x34+0x5)))-0x6)+0x789)
2039	((((0x1*0x23)+0x45)+0x6)+0x789)
2040	((((0x1+0x23)+0x45)+0x6)+0x789)
2041	((((0x12+(0x34*0x5))-0x6)*0x7)+0x89)
2042	(0x123-(((0x4-0x5)*0x67)*(0x8+0x9)))
2043	(((((0x123-0x45)+0x6)+0x7)-0x8)*0x9)
2044	(((((0x1*0x2)*0x34)+0x5)+0x6)+0x789)
2045	(((0x12+(0x3*0x4))+0x56)+0x789)
2046	((((0x1*0x23)-0x4)+0x56)+0x789)
2047	((((0x1+0x23)-0x4)+0x56)+0x789)
2048	(((((0x12+0x3)+0x4)*0x5)-0x6)+0x789)
2049	((((0x123+0x45)*0x6)-0x78)+0x9)
2050	((((0x12-0x3)-0x4)*(0x5+0x6))+0x789)
2051	(((((0x1+0x2)*0x3)*0x4)+0x56)+0x789)
2052	(((0x1+0x2)*((0x34-0x5)-0x6))+0x789)
2053	(((((0x12+0x34)*0x5)*0x6)-(0x7*0x8))+0x9)
2054	((((0x1*0x23)+0x4)+0x56)+0x789)
2055	((((0x1+0x23)+0x4)+0x56)+0x789)
2056	((((0x12*(0x3+0x4))-0x5)+0x6)+0x789)
2057	(((0x12-((0x34-0x56)*0x7))*0x8)+0x9)
2058	((((0x12*0x3)+0x45)+0x6)+0x789)
2059	((((0x12*0x3)*0x4)-0x56)+0x789)
2060	(((((0x12+0x3)+0x4)*0x5)+0x6)+0x789)
2061	((((0x12*0x3)*0x45)-0x678)-0x9)
2062	(((((0x1+0x23)*0x4)-0x5)-0x6)+0x789)
2063	((((0x1*0x2)*0x34)+(0x5*0x6))+0x789)
2064	((((0x1+0x2)*(0x34-0x5))-0x6)+0x789)
2065	((((0x12*0x3)-0x4)+0x56)+0x789)
2066	((((0x1-0x2)+0x34)+0x56)+0x789)
2067	(((((0x12+0x3)*0x4)*0x5)+0x678)-0x9)
2068	(((((0x1*0x23)*0x4)+0x5)-0x6)+0x789)
2069	((((0x1*0x2)+0x34)+0x56)+0x789)
2070	((((0x1+0x2)+0x34)+0x56)+0x789)
2071	((((0x1+(0x23*0x4))-0x5)+0x6)+0x789)
2072	(((((0x1+0x23)*0x4)+0x5)-0x6)+0x789)
2073	((((0x12*0x3)+0x4)+0x56)+0x789)
2074	(((((0x1+0x2)*0x34)-0x5)-0x6)+0x789)
2075	((((0x12-0x3)*0x4)+0x56)+0x789)
2076	(((((0x1-0x2)+0x3)*0x456)-0x7)-0x89)
2077	(((0x1+(0x23*(0x45-0x6)))-0x78)-0x9)
2078	(((((0x1*0x23)-0x4)*0x5)-0x6)+0x789)
2079	((((0x12*0x3)*0x45)-0x678)+0x9)
2080	(((0x12+0x34)-0x56)*(0x7-0x89))
2081	((((0x1+(0x23*0x4))+0x5)+0x6)+0x789)
2082	((((0x1*0x2)*(0x3+0x456))-0x7)-0x89)
2083	(((((0x1+0x23)-0x4)*0x5)-0x6)+0x789)
2084	(((0x1*0x234)+0x567)+0x89)
2085	(((0x1+0x234)+0x567)+0x89)
2086	(((((0x1+0x2)*0x34)-0x5)+0x6)+0x789)
2087	((((((0x123-0x4)+0x5)+0x6)*0x7)-0x8)+0x9)
2088	(((0x1+0x2)*((0x34-0x5)+0x6))+0x789)
2089	((((((0x12*0x3)+0x4)-0x5)*0x6)*0x7)-0x89)
2090	(((0x12+0x3)+0x456)+(0x7*0x89))
2091	(((((0x1+0x23)-0x4)-0x5)*0x6)+0x789)
2092	(((0x1+(0x234*0x5))-(0x6*0x78))-0x9)
2093	(((0x1*0x2)*(0x34+(0x5*0x6)))+0x789)
2094	((((0x1*0x23)*(0x45-0x6))-0x78)+0x9)
2095	(((((0x1+0x23)-0x4)*0x5)+0x6)+0x789)
2096	(((((0x1+0x2)*0x34)+0x5)+0x6)+0x789)
2097	((0x12*(0x345-(0x6*0x78)))-0x9)
2098	(((0x1+(0x2*(0x3+0x456)))-0x78)-0x9)
2099	((((0x12+0x3)*0x4)+0x56)+0x789)
2100	((0x123-((0x4*0x5)*0x6))+0x789)
2101	(((((0x1*0x2)*0x3)-0x4)*0x56)+0x789)
2102	(((0x12*0x34)+0x56)+(0x78*0x9))
2103	((((0x1+0x23)*0x4)+(0x5*0x6))+0x789)
2104	(((0x1*0x23)+0x456)+(0x7*0x89))
2105	(((0x1+0x23)+0x456)+(0x7*0x89))
2106	((((0x123+0x45)-0x6)-0x78)*0x9)
2107	(((0x1+0x2)-0x34)*((0x56-0x78)-0x9))
2108	(((0x1+(0x2*0x3))-0x45)*(0x67-0x89))
2109	(0x123-(((0x4-0x56)-0x78)*0x9))
2110	(((0x1+(0x234*0x5))-(0x6*0x78))+0x9)
2111	((0x123+0x45)+(0x67*(0x8+0x9)))
2112	((((0x12+0x3)*(0x4+0x5))-0x6)+0x789)
2113	((((0x123+0x45)*0x6)-(0x7*0x8))+0x9)
